spin,company_name,status,phone,mailing_address,mailing_city,mailing_state,mailing_zip,physical_address,physical_city,physical_state,physical_zip,last_updated
143000206,"Cellular Phone of Aiken-Augusta, Inc.dba ALLTEL",Closed,402-436-4466,One Allied Dr.,Little Rock,AR,72202,One Allied Dr.,Little Rock,AR,72202,2024-06-27T21:23:00.000
143000207,Savannah MSA Cellular Partnership dba ALLTEL,Closed,402-436-4466,One Allied Dr.,Little Rock,AR,72202,One Allied Dr.,Little Rock,AR,72202,2024-06-27T21:23:00.000
143000208,Alltel Southeastern Alabama Rural Cellular Ltd. Partnership,Closed,402-436-4466,One Allied Dr.,Little Rock,AR,72202,One Allied Dr.,Little Rock,AR,72202,2024-06-27T21:23:00.000
143000209,Alltel Northern Arkansas RSA Ltd. Partnership,Closed,402-436-4466,One Allied Dr.,Little Rock,AR,72202,One Allied Dr.,Little Rock,AR,72202,2024-06-27T21:23:00.000
143000210,Alltel Central Arkansas Cellular Ltd. Partnership,Closed,402-436-4466,One Allied Dr.,Little Rock,AR,72202,One Allied Dr.,Little Rock,AR,72202,2024-06-27T21:23:00.000
143000211,Georgia RSA No. 8 Partnership dba ALLTEL,Closed,402-436-4466,One Allied Drive,Little Rock,AR,72202,One Allied Drive,Little Rock,AR,72202,2024-06-27T21:23:00.000
143000212,Georgia RSA No. 12 Partnership dba ALLTEL,Closed,402-436-4466,One Allied Dr.,Little Rock,AR,72202,One Allied Dr.,Little Rock,AR,72202,2024-06-27T21:24:00.000
143000213,Georgia RSA No. 14 Partnership dba ALLTEL,Closed,402-436-4466,One Allied Dr.,Little Rock,AR,72202,One Allied Dr.,Little Rock,AR,72202,2024-06-27T21:24:00.000
143000214,Georgia RSA No. 11 Partnership,Closed,402-436-4466,One Allied Dr.,Little Rock,AR,72202,One Allied Dr.,Little Rock,AR,72202,2024-06-27T21:24:00.000
143000215,Oklahoma RSA No. 4 Partnership dba ALLTEL,Closed,402-436-4466,One Allied Dr.,Little Rock,AR,72202,One Allied Dr.,Little Rock,AR,72202,2024-06-27T21:24:00.000
143000216,Fayetteville MSA Limited Partnership dba ALLTEL,Closed,402-436-4466,One Allied Dr.,Little Rock,AR,72202,One Allied Dr.,Little Rock,AR,72202,2024-06-27T21:24:00.000
143000217,Fort. Smith MSA Limited Partnership dba ALLTEL,Closed,402-436-4466,One Allied Dr.,Little Rock,AR,72202,One Allied Dr.,Little Rock,AR,72202,2024-06-27T21:24:00.000
143000218,Missouri RSA 2 Partnership dba ALLTEL,Closed,402-436-4466,One Allied Dr.,Little Rock,AR,72202,One Allied Dr.,Little Rock,AR,72202,2024-06-27T21:24:00.000
143000219,Oklahoma RSA No. 4 South Partnership dba ALLTEL,Closed,402-436-4466,One Allied Dr.,Little Rock,AR,72202,One Allied Dr.,Little Rock,AR,72202,2024-06-27T21:24:00.000
143000220,Alltel Cellular Of South Carolina Limited Partnership,Closed,402-436-4466,One Allied Dr.,Little Rock,AR,72202,One Allied Dr.,Little Rock,AR,72202,2024-06-27T21:24:00.000
143000221,"Alltel Mobile Communications Of Missouri, Inc.",Closed,402-436-4466,One Allied Dr.,Little Rock,AR,72202,One Allied Dr.,Little Rock,AR,72202,2024-06-27T21:24:00.000
143000222,Missouri RSA 4 Partnership dba ALLTEL,Closed,402-436-4466,One Allied Dr.,Little Rock,AR,72202,One Allied Dr.,Little Rock,AR,72202,2024-06-27T21:24:00.000
143000223,Alltel Missouri RSA 14 Ltd. Partnership,Closed,402-436-4466,One Allied Dr.,Little Rock,AR,72202,One Allied Dr.,Little Rock,AR,72202,2024-06-27T21:24:00.000
143000224,Missouri RSA 15 Ltd. Partnership dba ALLTEL,Closed,402-436-4466,One Allied Dr.,Little Rock,AR,72202,One Allied Dr.,Little Rock,AR,72202,2024-06-27T21:24:00.000
143000225,Nevada RSA No 2 Ltd. Partnership dba ALLTEL,Closed,402-436-4466,One Allied Dr.,Little Rock,AR,72202,One Allied Dr.,Little Rock,AR,72202,2024-06-27T21:24:00.000
143000226,North Carolina RSA 5 Cellular Partnership dba ALLTEL,Closed,402-436-4466,One Allied Dr.,Little Rock,AR,72202,One Allied Dr.,Little Rock,AR,72202,2024-06-27T21:24:00.000
143000227,North Carolina RSA 15 Cellular Partnership dba ALLTEL,Closed,402-436-4466,One Allied Dr.,Little Rock,AR,72202,One Allied Dr.,Little Rock,AR,72202,2024-06-27T21:24:00.000
143000228,South Carolina RSA No 3 Cellular Gen. Partnership dba ALLTEL,Closed,402-436-4466,One Allied Dr.,Little Rock,AR,72202,One Allied Dr.,Little Rock,AR,72202,2024-06-27T21:24:00.000
143000229,South Carolina RSA No 7 Cellular Gen. Partnership dba ALLTEL,Closed,402-436-4466,One Allied Dr.,Little Rock,AR,72202,One Allied Dr.,Little Rock,AR,72202,2024-06-27T21:24:00.000
143000230,Northwest Arkansas RSA Limited Partnership dba ALLTEL,Closed,402-436-4466,One Allied Dr.,Little Rock,AR,72202,One Allied Dr.,Little Rock,AR,72202,2024-06-27T21:24:00.000
143000231,South Carolina RSA No. 9 Cellular Partnership dba ALLTEL,Closed,402-436-4466,One Allied Dr.,Little Rock,AR,72202,One Allied Dr.,Little Rock,AR,72202,2024-06-27T21:24:00.000
143000232,"Alltel Mobile Communications, Inc.",Closed,402-436-4466,One Allied Dr.,Little Rock,AR,72202,One Allied Dr.,Little Rock,AR,72202,2024-06-27T21:24:00.000
143000233,Appleton - Oshkosh - Neenah Limited Partnership,Closed,318-362-1289,100 Century Park Drive,Monroe,LA,71203,100 Century Park Drive,Monroe,LA,71203,2024-06-27T21:25:00.000
143000235,"Pacific Telecom Cellular of Michigan, RSA #2, Inc.",Closed,318-362-1289,100 Century Park Drive,Monroe,LA,71203,100 Century Park Drive,Monroe,LA,71203,2024-06-27T21:25:00.000
143000236,Wisconsin RSA #6 Partnership,Closed,318-362-1289,100 Century Park Drive,Monroe,LA,71203,100 Century Park Drive,Monroe,LA,71203,2024-06-27T21:25:00.000
143000239,"Pacific Telecom Cellular of Alaska, Inc.",Closed,318-362-1289,100 Century Park Drive,Monroe,LA,71203,100 Century Park Drive,Monroe,LA,71203,2024-06-27T21:25:00.000
143000240,Eau Claire Cellular Telephone Limited Partnership,Closed,318-362-1289,100 Century Park Drive,Monroe,LA,71203,100 Century Park Drive,Monroe,LA,71203,2024-06-27T21:25:00.000
143000241,"McCaw Communications of Gainesville, TX dba AT&T Wireless",Closed,425-580-8136,P.O. Box 97061,Redmond,WA,98052,P.O. Box 97061,Redmond,WA,98052,2024-06-27T21:25:00.000
143000242,Wichita CellTel Co. dba AT&T Wireless Services,Closed,425-580-8136,P.O. Box 97061,Redmond,WA,98073,P.O. Box 97061,Redmond,WA,98073,2024-06-27T21:25:00.000
143000244,Hamilton Cellular Telephone Co. dba Verizon Wireless,Closed,908-306-7555,One California Street,San Francisco,CA,94111,One California Street,San Francisco,CA,94111,2024-06-27T21:25:00.000
143000245,Springfield Cellular Telephone Co. dba Verizon Wireless,Closed,908-306-7555,One California Street,San Francisco,CA,94111,One California Street,San Francisco,CA,94111,2024-06-27T21:25:00.000
143000252,NewPar dba Verizon Wireless,Closed,908-306-7555,One California Street,San Francisco,CA,94111,One California Street,San Francisco,CA,94111,2024-06-27T21:25:00.000
143000256,Muskegon Cellular Partnership dba Verizon Wireless,Closed,908-306-7555,One California Street,San Francisco,CA,94111,One California Street,San Francisco,CA,94111,2024-06-27T21:26:00.000
143000265,"Powertel/Jacksonville, Inc. dba T-Mobile",Closed,425-378-4797,12920 SE 38th St.,Bellevue,WA,98006,12920 SE 38th St.,Bellevue,WA,98006,2024-06-27T21:26:00.000
143000271,Midwest Wireless Holdings LLC,Closed,501-905-6037,2000 Technology Dr,Makato,MN,56002,2000 Technology Dr,Makato,MN,56002,2024-06-27T21:26:00.000
143000273,"RFB Cellular, Inc. Debtor in Possession",Closed,405-529-8500,14201 Wireless Way,Oklahoma City,OK,73134,14201 Wireless Way,Oklahoma City,OK,73134,2024-06-27T21:26:00.000
143000277,Binghamton MSA LP  - DBA Verizon Wireless,Closed,908-306-7555,180 Washington Valley Rd,Bedminster,NY,07921,180 Washington Valley Rd,Bedminster,NY,07921,2024-06-27T21:27:00.000
143000279,Frontier Cellular dba Verizon Wireless,Closed,908-306-7555,180 Washington Valley Road,Bedminster,NJ,07921,180 Washington Valley Road,Bedminster,NJ,07921,2024-06-27T21:27:00.000
143000280,Pennsylvania 4 Sector 2 LP DBA Verizon Wireless,Closed,908-306-7555,180 Washington Valley Rd.,Bedminster,NY,07921,180 Washington Valley Rd.,Bedminster,NY,07921,2024-06-27T21:27:00.000
143000281,Elmira Nynex Mobile of NY LP dba Verizon Wireless,Closed,908-306-7555,180 Washington Valley Road,Bedminster,NJ,07921,180 Washington Valley Road,Bedminster,NJ,07921,2024-06-27T21:27:00.000
143000282,St. Lawrence Seaway RSA Partnership dba Verizon Wireless,Closed,908-306-7555,180 Washington Valley Road,Bedminster,NJ,07921,180 Washington Valley Road,Bedminster,NJ,07921,2024-06-27T21:27:00.000
143000283,"VoiceStream PV/SS PCS, LP dba T-Mobile",Closed,425-378-4797,12920 SE 38th Street,Bellevue,WA,98006,12920 SE 38th Street,Bellevue,WA,98006,2024-06-27T21:27:00.000
143000289,G & S Communications,Closed,318-494-1401,2125 Hodges Street,Lake Charles,LA,70601,2125 Hodges Street,Lake Charles,LA,70601,2024-06-27T21:27:00.000
143000293,Virginia Cellular LLC,Closed,540-886-1065,121 South Augusta Street,Staunton,VA,24401,121 South Augusta Street,Staunton,VA,24401,2024-06-27T21:27:00.000
143000297,"Connecticut Telephone & Communications System, Inc.",Closed,402-436-4466,4001 Rodney Parham Road,Little Rock,AK,72212,4001 Rodney Parham Road,Little Rock,AK,72212,2018-08-14T06:47:00.000
143000299,"Cellular XL Associates, L.P.",Closed,601-549-9141,6184 U.S. Highway 98 West,Hattiesburg,MS,39402,6184 U.S. Highway 98 West,Hattiesburg,MS,39402,2024-06-27T21:27:00.000
143000300,"Wireless Telenet, Inc.",Closed,813-247-1150,2111 N. 15th Street,Tampa,FL,33605,2111 N. 15th Street,Tampa,FL,33605,2024-06-27T21:27:00.000
143000301,"Two-Way Radio Service, Inc.",Active,301-777-2692,549 N Centre St,Cumberland,MD,21501,549 N Centre St,Cumberland,MD,21501,2015-10-14T04:07:00.000
143000303,Alexandria Cellular Corp.,Closed,732-556-2200,"3349 Rt. 138, Bldg A",Wall,NJ,07719,"3349 Rt. 138, Bldg A",Wall,NJ,07719,2024-06-27T21:27:00.000
143000304,Century Yuma Cellular Corp.,Closed,732-556-2200,3349 Rt 138,Wall,NJ,07719,3349 Rt 138,Wall,NJ,07719,2024-06-27T21:27:00.000
143000306,"Bauce Comm. of Beaumont, Inc.",Closed,732-556-2200,"3349 Rt. 138, Bldg A",Wall,NJ,07719,"3349 Rt. 138, Bldg A",Wall,NJ,07719,2024-06-27T21:28:00.000
143000307,Centennial Claiborne Cellular Corp.,Closed,866-829-8184,11760 US Highway 1,North Palm Beach,FL,33408,11760 US Highway 1,North Palm Beach,FL,33408,2024-06-27T21:28:00.000
143000308,Centennial Morehouse Cellular LLC,Closed,866-829-8184,11760 US Highway 1,North Palm Beach,FL,33408,11760 US Highway 1,North Palm Beach,FL,33408,2024-06-27T21:28:00.000
143000309,Centennial Desoto Cellular Corp.,Closed,732-556-2200,3349 Rt 138,Wall,NJ,07719,3349 Rt 138,Wall,NJ,07719,2024-06-27T21:28:00.000
143000310,Centennial Hammond Cellular LLC,Closed,866-829-8184,"11760 US Highway 1, Suite 600",North Palm Beach,FL,33408,"11760 US Highway 1, Suite 600",North Palm Beach,FL,33408,2024-06-27T21:28:00.000
143000311,Centennial Randolph Cellular LLC,Closed,866-829-8184,11760 US Highway 1,North Palm Beach,FL,33408,11760 US Highway 1,North Palm Beach,FL,33408,2024-06-27T21:28:00.000
143000312,Mega Comm LLC,Closed,866-829-8184,11760 US HIghway 1,North Palm Beach,FL,33408,11760 US HIghway 1,North Palm Beach,FL,33408,2024-06-27T21:28:00.000
143000313,"Michiana Metronet, Inc.",Closed,866-829-8184,11760 US Highway 1,North Palm Beach,FL,33408,11760 US Highway 1,North Palm Beach,FL,33408,2024-06-27T21:28:00.000
143000314,Centennial Beauregard Cellular LLC,Closed,866-829-8184,11760 US Highway 1,North Palm Beach,FL,33408,11760 US Highway 1,North Palm Beach,FL,33408,2024-06-27T21:28:00.000
143000315,"South Bend Metronet, Inc.",Closed,866-829-8184,"11760 US Highway 1, Suite 600",North Palm Beach,FL,33408,"11760 US Highway 1, Suite 600",North Palm Beach,FL,33408,2024-06-27T21:28:00.000
143000316,"Michiana Metronet, Inc.",Closed,866-829-8184,11760 US Highway 1,North Palm Beach,FL,33408,11760 US Highway 1,North Palm Beach,FL,33408,2024-06-27T21:28:00.000
143000320,Wilmington Cellular Telephone Company,Active,773-399-8992,8410 West Bryn Mawr Ave.,Chicago,IL,60631,8410 West Bryn Mawr Ave.,Chicago,IL,60631,2024-06-27T21:28:00.000
143000324,Bristol Bay Cellular Partnership,Active,907-246-6399,PO Box 456,King Salmon,AK,99613,PO Box 456,King Salmon,AK,99613,2026-02-11T08:01:00.000
143000325,GTE Wireless Inc dba Chicago SMSA Limited Partnership,Closed,908-306-7555,180 Washington Valley Rd,Bedminster,NJ,07921,180 Washington Valley Rd,Bedminster,NJ,07921,2024-06-27T21:28:00.000
143000326,GTE Wireless Inc. dba Illinois SMSA Limited Partnership,Closed,908-306-7555,180 Washington Valley Rd,Bedminster,NJ,07921,180 Washington Valley Rd,Bedminster,NJ,07921,2024-06-27T21:29:00.000
143000327,GTE Wireless Inc. dba Illinois RSA 6&7 Limited Partnership,Closed,908-306-7555,180 Washington Valley Rd,Bedminster,NJ,07921,180 Washington Valley Rd,Bedminster,NJ,07921,2024-06-27T21:29:00.000
143000328,Detroit SMSA Limited Partnership,Closed,847-765-5152,2000 W. Ameritech Center Dr.,Hoffman Estates,IL,60195,2000 W. Ameritech Center Dr.,Hoffman Estates,IL,60195,2024-06-27T21:29:00.000
143000333,"Tele-Trak, Inc.",Closed,216-749-1535,5533 State Road,Cleveland,OH,44134,5533 State Road,Cleveland,OH,44134,2024-06-27T21:29:00.000
143000334,Interphone Company,Closed,573-442-1800,405 Business Loop 70 E.,Columbia,MO,65201,405 Business Loop 70 E.,Columbia,MO,65201,2024-06-27T21:29:00.000
143000335,Trillium Cellular Corp.,Closed,405-529-8500,14201 Wireless Way,Oklahoma City,OK,73134,14201 Wireless Way,Oklahoma City,OK,73134,2024-06-27T21:29:00.000
143000336,"Durango Cellular Telephone Company, Inc. dba ALLTEL",Closed,402-436-4466,One Allied Drive,Little Rock,AR,72202,One Allied Drive,Little Rock,AR,72202,2024-06-27T21:29:00.000
143000349,Americas SMR 220 Holdings LLC VI,Closed,561-278-2211,1300 Park of Commerace Blvd,Delray Beach,FL,33445,1300 Park of Commerace Blvd,Delray Beach,FL,33445,2024-06-27T21:30:00.000
143000364,"Elder's Radio Communications, Inc.",Closed,701-293-9561,55 North 3rd Street,Fargo,ND,58102,55 North 3rd Street,Fargo,ND,58102,2024-06-27T21:30:00.000
143000374,"Excellular, Inc.",Closed,206-248-2985,P.O. Box 68160,Seattle,WA,98168,P.O. Box 68160,Seattle,WA,98168,2024-06-27T21:31:00.000
143000377,"Communications, Inc.",Closed,501-646-6141,3701 Old Jenny Lind,Ft. Smith,AR,72901,3701 Old Jenny Lind,Ft. Smith,AR,72901,2024-06-27T21:31:00.000
143000381,Northwest Missouri Cellular Limited Partnership,Active,660-582-3334,1218 South Main,Maryville,MO,64468,1218 South Main,Maryville,MO,64468,2015-10-14T04:07:00.000
143000382,"Cellcall, Inc. dba Nextel",Closed,703-762-7522,1505 Farm Credit Dr.,McLean,VA,22102,1505 Farm Credit Dr.,McLean,VA,22102,2024-06-27T21:31:00.000
143000385,Centennial Communications Corp.,Closed,303-405-0461,1610 Wynkoop Street,Denver,CO,80202,1610 Wynkoop Street,Denver,CO,80202,2024-06-27T21:31:00.000
143000393,Gamma Communications,Closed,787-397-5030,P.O. Box 192830,San Juan,PR,00919,P.O. Box 192830,San Juan,PR,00919,2024-06-27T21:32:00.000
143000394,"Cellular Communications of Arecibo, Inc.",Closed,787-397-5030,P.O. Box 192830,San Juan,PR,00919,P.O. Box 192830,San Juan,PR,00919,2024-06-27T21:32:00.000
143000395,"Aguadilla Cellular Telephone Co., Inc.",Closed,787-397-5030,P.O. Box 192830,San Juan,PR,00919,P.O. Box 192830,San Juan,PR,00919,2024-06-27T21:32:00.000
143000396,"Mayaguez Cellular Telephone Co., Inc.",Closed,787-397-5030,P.O. Box 192830,San Juan,PR,00919,P.O. Box 192830,San Juan,PR,00919,2024-06-27T21:32:00.000
143000397,San Juan Cellular Telephone Company,Closed,787-397-5030,P.O. Box 192830,San Juan,PR,00919,P.O. Box 192830,San Juan,PR,00919,2024-06-27T21:32:00.000
143000398,"CCI PR RSA, Inc.",Closed,787-397-5030,P.O. Box 192830,San Juan,PR,00919,P.O. Box 192830,San Juan,PR,00919,2024-06-27T21:32:00.000
143000399,"Cellular Ponce, Inc.",Closed,787-397-5030,P.O. Box 192830,San Juan,PR,00919,P.O. Box 192830,San Juan,PR,00919,2024-06-27T21:32:00.000
143000400,"Star Associates, Inc.",Closed,787-397-5030,P.O. Box 192830,San Juan,PR,00919,P.O. Box 192830,San Juan,PR,00919,2024-06-27T21:32:00.000
143000401,"CCPR of the Virgin Islands, Inc.",Closed,787-397-5030,P.O. Box 192830,San Juan,PR,00919,P.O. Box 192830,San Juan,PR,00919,2024-06-27T21:32:00.000
143000402,"Cellular Properties, Inc.",Active,615-777-7799,1908 Acklen Avenue,Nashville,TN,37212,1908 Acklen Avenue,Nashville,TN,37212,2024-06-27T21:32:00.000
143000408,"Minnesota Six Cellular Corp. f/k/a C.I.S. of Pine Bluff, Inc",Closed,202-508-6619,711 Westchester Avenue,White Plains,NY,10604,711 Westchester Avenue,White Plains,NY,10604,2024-06-27T21:32:00.000
143000409,Vilas Cellular Corporation,Closed,202-508-6619,711 Westchester Avenue,White Plains,NY,10604,711 Westchester Avenue,White Plains,NY,10604,2024-06-27T21:32:00.000
143000410,"Triton Cellular Partners of Ferry, LLC",Closed,541-928-2900,PO Box 2000,Alexandria,MN,56308,PO Box 2000,Alexandria,MN,56308,2024-06-27T21:32:00.000
143000412,"Aliant Cellular, Inc. dba ALLTEL",Closed,402-436-4466,500 South 16th St.,Lincoln,NE,68508,500 South 16th St.,Lincoln,NE,68508,2024-06-27T21:33:00.000
143000413,First Cellular of Southern Illinois RSA Partnership,Active,402-436-4466,417 S. 42nd Street,Mt Vernon,IL,62864,417 S. 42nd Street,Mt Vernon,IL,62864,2024-06-27T21:33:00.000
143000415,"OK-5 Cellular, Inc. dba AT&T Wireless Services",Closed,425-580-8136,P.O. Box 97061,Redmond,WA,98073,P.O. Box 97061,Redmond,WA,98073,2024-06-27T21:33:00.000
143000416,Midwest Cellular Telephone Co. dba AT&T Wireless Services,Closed,425-580-8136,P.O. Box 97061,Redmond,WA,98073,P.O. Box 97061,Redmond,WA,98073,2024-06-27T21:33:00.000
143000417,"OK - 3 Cellular, Inc. dba AT&T Wireless Services",Closed,425-580-8136,P.O. Box 97061,Redmond,WA,98073,P.O. Box 97061,Redmond,WA,98073,2024-06-27T21:33:00.000
143000420,"Agri-Valley Communications, Inc.",Active,989-453-4391,7585 West Pigeon Rd.,Pigeon,MI,48755,7585 West Pigeon Rd.,Pigeon,MI,48755,2024-06-27T21:33:00.000
143000421,"AT&T Wireless Services of San Antonio, Inc.",Closed,301-586-3352,11710 Beltsville Drive,Beltsville,MD,20705,11710 Beltsville Drive,Beltsville,MD,20705,2024-06-27T21:33:00.000
143000427,"Farmers Cellular Telephone, Inc.",Closed,256-638-2144,144 McCurdy Avenue North,Rainsville,AL,35986,144 McCurdy Avenue North,Rainsville,AL,35986,2024-06-27T21:33:00.000
143000428,"Cellular South, Inc.",Active,601-974-7609,1018 Highland Colony Parkway,Ridgeland,MS,39157,1018 Highland Colony Parkway,Ridgeland,MS,39157,2024-12-12T13:00:00.000
143000431,Centennial Caldwell Cellular Corp.,Closed,866-829-8184,"11760 US Highway1, Suite 600",North Palm Beach,FL,33408,"11760 US Highway1, Suite 600",North Palm Beach,FL,33408,2024-06-27T21:33:00.000
143000432,"MTA Communications, Inc.",Active,907-761-2339,1740 S Chugach Street,Palmer,AK,99645,1740 S Chugach Street,Palmer,AK,99645,2025-06-14T08:00:00.000
143000435,"Missouri-14 Cellular, Inc.",Closed,425-580-8826,7277 164th Avenue NE,Redmond,WA,98052,7277 164th Avenue NE,Redmond,WA,98052,2024-06-27T21:34:00.000
143000436,"Lone Star Cellular, Inc.",Closed,405-529-8500,14201 Wireless Way,Oklahoma City,OK,73134,14201 Wireless Way,Oklahoma City,OK,73134,2024-06-27T21:34:00.000
143000440,Centennial Tri State Operating Partnership -Ohio 1,Closed,732-556-2200,3349 Rt 138,Wall,NJ,07719,3349 Rt 138,Wall,NJ,07719,2024-06-27T21:34:00.000
143000441,"Elkhart Metronet, Inc.",Closed,866-829-8184,11760 US Highway 1,North Palm Beach,FL,33408,11760 US Highway 1,North Palm Beach,FL,33408,2024-06-27T21:34:00.000
143000442,Centennial Cellular Tri-State Operating Partnership,Closed,866-829-8184,11760 US Highway 1,North Palm Beach,FL,33408,11760 US Highway 1,North Palm Beach,FL,33408,2024-06-27T21:34:00.000
143000443,Centennial Benton Harbor Cellular Corp.,Active,732-556-2200,"3349 Rt. 138, Bldg A",Wall,NJ,07719,"3349 Rt. 138, Bldg A",Wall,NJ,07719,2024-06-27T21:34:00.000
143000446,Centennial Lafayette Communications LLC,Closed,866-829-8184,"11760 US Highway 1, Suite 600",North Palm Beach,FL,33408,"11760 US Highway 1, Suite 600",North Palm Beach,FL,33408,2024-06-27T21:34:00.000
143000449,Centennial Puerto Rico Operations Corp.,Closed,866-829-8184,675 West Peachtree Street NW,Atlanta,GA,30375,675 West Peachtree Street NW,Atlanta,GA,30375,2024-06-27T21:34:00.000
